month,media,tv,radio,prog_type,nom,appartenance,party_abb,time,path
2021-07-01,LCI,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,57,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-07-01,France Info TV,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-08-01,BFM TV,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-09-01,BFM TV,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,139.03333333333333,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,CNEWS,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,LCI,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info TV,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,17,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,BFM TV,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,12,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,CNEWS,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,70.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,LCI,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,231.05,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info TV,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,3,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,116.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,CNEWS,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,17,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,LCI,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,22,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,72.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,CNEWS,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,129.03333333333333,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,LCI,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,317.0833333333333,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,3,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,PROG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-11-01,BFM TV,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,73.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,43,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,49,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,BFM TV,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,68.01666666666667,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,46,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,LCI,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,296.06666666666666,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,20,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-07-01,TMC,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-09-01,TF1,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,9,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 2,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,9,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,M6,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC Story,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,TF1,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 2,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 5,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,3,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,C8,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,10,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,TMC,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,44,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC Story,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-09-01,France 5,TRUE,FALSE,PROG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-10-01,France 2,TRUE,FALSE,JT,Le Pen Marine,Rassemblement National,RN,10,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,TF1,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 5,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,TMC,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,9,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,RMC Story,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 5,TRUE,FALSE,PROG,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,C8,TRUE,FALSE,PROG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-11-01,TF1,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,12,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 5,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,M6,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,21,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,TMC,TRUE,FALSE,MAG,Le Pen Marine,Rassemblement National,RN,13,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-11-01,France 5,TRUE,FALSE,PROG,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-07-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,8,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,France Inter,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,Europe 1,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,RTL,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-09-01,France Inter,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,22,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,France Culture,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,Radio Classique,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,Europe 1,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,7,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,RTL,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,BFM,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-09-01,Europe 1,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,29,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-10-01,France Inter,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,14,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,8,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,Europe 1,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,RTL,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,42,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,8,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,France Culture,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,BFM,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,80.01666666666667,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,Europe 1,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,RTL,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-11-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,62.016666666666666,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,France Inter,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,6,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,RTL,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,Europe 1,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,3,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,28,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,France Culture,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,France Inter,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,17,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,BFM,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,94.01666666666667,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,48,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,RTL,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,60.016666666666666,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,Europe 1,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,30,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,Sud Radio,FALSE,TRUE,PROG,Le Pen Marine,Rassemblement National,RN,22,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-02-01,France Inter,FALSE,TRUE,PROG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,France Culture,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,BFM,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,230.05,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,79.01666666666667,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-04-01,France Inter,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,14,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,24,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,France Culture,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,RTL,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,RTL,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,32,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-06-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,France Culture,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,Europe 1,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,RTL,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,RTL,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,68.01666666666667,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,Sud Radio,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-05-01,France Inter,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,20,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,8,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,France Culture,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,France Culture,FALSE,TRUE,PROG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,BFM,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,99.01666666666667,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,19,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,74.01666666666667,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,Europe 1,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,Europe 1,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,RTL,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,RTL,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,14,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-01-01,France Inter,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,7,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,25,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,France Culture,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,Radio Classique,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,Europe 1,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,Europe 1,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,RTL,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-01-01,RTL,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-03-01,France Inter,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,France Inter,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,15,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,France Info,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,7,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,France Info,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,48,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,France Culture,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,Radio Classique,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,RMC,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,RMC,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,5,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,Europe 1,FALSE,TRUE,JT,Le Pen Marine,Rassemblement National,RN,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,Europe 1,FALSE,TRUE,MAG,Le Pen Marine,Rassemblement National,RN,15,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
